ScanNumber	ScanTypeName	ScanType
6295	CID-MSn	2
6296	CID-MSn	2
6297	HMS	1
6298	CID-MSn	2
6299	CID-MSn	2
6300	CID-MSn	2
6301	HMS	1
6302	CID-MSn	2
6303	CID-MSn	2
6304	CID-MSn	2
6305	HMS	1
6306	CID-MSn	2
6307	CID-MSn	2
6308	CID-MSn	2
6309	HMS	1
6310	CID-MSn	2
6311	CID-MSn	2
6312	CID-MSn	2
6313	HMS	1
6314	CID-MSn	2
6315	CID-MSn	2
6316	CID-MSn	2
6317	HMS	1
6318	CID-MSn	2
6319	CID-MSn	2
6320	CID-MSn	2
6321	HMS	1
6322	CID-MSn	2
6323	CID-MSn	2
6324	CID-MSn	2
6325	HMS	1
6326	CID-MSn	2
6327	CID-MSn	2
6328	CID-MSn	2
6329	HMS	1
6330	CID-MSn	2
6331	CID-MSn	2
6332	CID-MSn	2
6333	HMS	1
6334	CID-MSn	2
6335	CID-MSn	2
6336	CID-MSn	2
6337	HMS	1
6338	CID-MSn	2
6339	CID-MSn	2
6340	CID-MSn	2
6341	HMS	1
6342	CID-MSn	2
6343	CID-MSn	2
6344	CID-MSn	2
6345	HMS	1
6346	CID-MSn	2
6347	CID-MSn	2
6348	CID-MSn	2
6349	HMS	1
6350	CID-MSn	2
6351	CID-MSn	2
6352	CID-MSn	2
6353	HMS	1
6354	CID-MSn	2
6355	CID-MSn	2
6356	CID-MSn	2
6357	HMS	1
6358	CID-MSn	2
6359	CID-MSn	2
6360	CID-MSn	2
6361	HMS	1
6362	CID-MSn	2
6363	CID-MSn	2
6364	CID-MSn	2
6365	HMS	1
6366	CID-MSn	2
6367	CID-MSn	2
6368	CID-MSn	2
6369	HMS	1
6370	CID-MSn	2
6371	CID-MSn	2
6372	CID-MSn	2
6373	HMS	1
6374	CID-MSn	2
6375	CID-MSn	2
6376	CID-MSn	2
6377	HMS	1
6378	CID-MSn	2
6379	CID-MSn	2
6380	CID-MSn	2
6381	HMS	1
6382	CID-MSn	2
6383	CID-MSn	2
6384	CID-MSn	2
6385	HMS	1
6386	CID-MSn	2
6387	CID-MSn	2
6388	CID-MSn	2
6389	HMS	1
6390	CID-MSn	2
6391	CID-MSn	2
6392	CID-MSn	2
6393	HMS	1
6394	CID-MSn	2
6395	CID-MSn	2
6396	CID-MSn	2
6397	HMS	1
6398	CID-MSn	2
6399	CID-MSn	2
6400	CID-MSn	2
6401	HMS	1
6402	CID-MSn	2
6403	CID-MSn	2
6404	CID-MSn	2
6405	HMS	1
6406	CID-MSn	2
6407	CID-MSn	2
6408	CID-MSn	2
6409	HMS	1
6410	CID-MSn	2
6411	CID-MSn	2
6412	CID-MSn	2
6413	HMS	1
6414	CID-MSn	2
6415	CID-MSn	2
6416	CID-MSn	2
6417	HMS	1
6418	CID-MSn	2
6419	CID-MSn	2
6420	CID-MSn	2
6421	HMS	1
6422	CID-MSn	2
6423	CID-MSn	2
6424	CID-MSn	2
6425	HMS	1
6426	CID-MSn	2
6427	CID-MSn	2
6428	CID-MSn	2
6429	HMS	1
6430	CID-MSn	2
6431	CID-MSn	2
6432	CID-MSn	2
6433	HMS	1
6434	CID-MSn	2
6435	CID-MSn	2
6436	CID-MSn	2
6437	HMS	1
6438	CID-MSn	2
6439	CID-MSn	2
6440	CID-MSn	2
6441	HMS	1
6442	CID-MSn	2
6443	CID-MSn	2
6444	CID-MSn	2
6445	HMS	1
6446	CID-MSn	2
6447	CID-MSn	2
6448	CID-MSn	2
6449	HMS	1
6450	CID-MSn	2
6451	CID-MSn	2
6452	CID-MSn	2
6453	HMS	1
6454	CID-MSn	2
6455	CID-MSn	2
6456	CID-MSn	2
6457	HMS	1
6458	CID-MSn	2
6459	CID-MSn	2
6460	CID-MSn	2
6461	HMS	1
6462	CID-MSn	2
6463	CID-MSn	2
6464	CID-MSn	2
6465	HMS	1
6466	CID-MSn	2
6467	CID-MSn	2
6468	CID-MSn	2
6469	HMS	1
6470	CID-MSn	2
6471	CID-MSn	2
6472	CID-MSn	2
6473	HMS	1
6474	CID-MSn	2
6475	CID-MSn	2
6476	CID-MSn	2
6477	HMS	1
6478	CID-MSn	2
6479	CID-MSn	2
6480	CID-MSn	2
6481	HMS	1
6482	CID-MSn	2
6483	CID-MSn	2
6484	CID-MSn	2
6485	HMS	1
6486	CID-MSn	2
6487	CID-MSn	2
6488	CID-MSn	2
6489	HMS	1
6490	CID-MSn	2
6491	CID-MSn	2
6492	CID-MSn	2
6493	HMS	1
6494	CID-MSn	2
6495	CID-MSn	2
6496	CID-MSn	2
6497	HMS	1
6498	CID-MSn	2
6499	CID-MSn	2
6500	CID-MSn	2
6501	HMS	1
6502	CID-MSn	2
6503	CID-MSn	2
6504	CID-MSn	2
6505	HMS	1
6506	CID-MSn	2
6507	CID-MSn	2
6508	CID-MSn	2
6509	HMS	1
6510	CID-MSn	2
6511	CID-MSn	2
6512	CID-MSn	2
6513	HMS	1
6514	CID-MSn	2
6515	CID-MSn	2
6516	CID-MSn	2
6517	HMS	1
6518	CID-MSn	2
6519	CID-MSn	2
6520	CID-MSn	2
6521	HMS	1
6522	CID-MSn	2
6523	CID-MSn	2
6524	CID-MSn	2
6525	HMS	1
6526	CID-MSn	2
6527	CID-MSn	2
6528	CID-MSn	2
6529	HMS	1
6530	CID-MSn	2
6531	CID-MSn	2
6532	CID-MSn	2
6533	HMS	1
6534	CID-MSn	2
6535	CID-MSn	2
6536	CID-MSn	2
6537	HMS	1
6538	CID-MSn	2
6539	CID-MSn	2
6540	CID-MSn	2
6541	HMS	1
6542	CID-MSn	2
6543	CID-MSn	2
6544	CID-MSn	2
6545	HMS	1
6546	CID-MSn	2
6547	CID-MSn	2
6548	CID-MSn	2
6549	HMS	1
6550	CID-MSn	2
6551	CID-MSn	2
6552	CID-MSn	2
6553	HMS	1
6554	CID-MSn	2
6555	CID-MSn	2
6556	CID-MSn	2
6557	HMS	1
6558	CID-MSn	2
6559	CID-MSn	2
6560	CID-MSn	2
6561	HMS	1
6562	CID-MSn	2
6563	CID-MSn	2
6564	CID-MSn	2
6565	HMS	1
6566	CID-MSn	2
6567	CID-MSn	2
6568	CID-MSn	2
6569	HMS	1
6570	CID-MSn	2
6571	CID-MSn	2
6572	CID-MSn	2
6573	HMS	1
6574	CID-MSn	2
6575	CID-MSn	2
6576	CID-MSn	2
6577	HMS	1
6578	CID-MSn	2
6579	CID-MSn	2
6580	CID-MSn	2
6581	HMS	1
6582	CID-MSn	2
6583	CID-MSn	2
6584	CID-MSn	2
6585	HMS	1
6586	CID-MSn	2
6587	CID-MSn	2
6588	CID-MSn	2
6589	HMS	1
6590	CID-MSn	2
6591	CID-MSn	2
6592	CID-MSn	2
6593	HMS	1
6594	CID-MSn	2
6595	CID-MSn	2
6596	CID-MSn	2
6597	HMS	1
6598	CID-MSn	2
6599	CID-MSn	2
6600	CID-MSn	2
6601	HMS	1
6602	CID-MSn	2
6603	CID-MSn	2
6604	CID-MSn	2
6605	HMS	1
6606	CID-MSn	2
6607	CID-MSn	2
6608	CID-MSn	2
6609	HMS	1
6610	CID-MSn	2
6611	CID-MSn	2
6612	CID-MSn	2
6613	HMS	1
6614	CID-MSn	2
6615	CID-MSn	2
6616	CID-MSn	2
6617	HMS	1
6618	CID-MSn	2
6619	CID-MSn	2
6620	CID-MSn	2
6621	HMS	1
6622	CID-MSn	2
6623	CID-MSn	2
6624	CID-MSn	2
6625	HMS	1
6626	CID-MSn	2
6627	CID-MSn	2
6628	CID-MSn	2
6629	HMS	1
6630	CID-MSn	2
6631	CID-MSn	2
6632	CID-MSn	2
6633	HMS	1
6634	CID-MSn	2
6635	CID-MSn	2
6636	CID-MSn	2
6637	HMS	1
6638	CID-MSn	2
6639	CID-MSn	2
6640	CID-MSn	2
6641	HMS	1
6642	CID-MSn	2
6643	CID-MSn	2
6644	CID-MSn	2
6645	HMS	1
6646	CID-MSn	2
6647	CID-MSn	2
6648	CID-MSn	2
6649	HMS	1
6650	CID-MSn	2
6651	CID-MSn	2
6652	CID-MSn	2
6653	HMS	1
6654	CID-MSn	2
6655	CID-MSn	2
6656	CID-MSn	2
6657	HMS	1
6658	CID-MSn	2
6659	CID-MSn	2
6660	CID-MSn	2
6661	HMS	1
6662	CID-MSn	2
6663	CID-MSn	2
6664	CID-MSn	2
6665	HMS	1
6666	CID-MSn	2
6667	CID-MSn	2
6668	CID-MSn	2
6669	HMS	1
6670	CID-MSn	2
6671	CID-MSn	2
6672	CID-MSn	2
6673	HMS	1
6674	CID-MSn	2
6675	CID-MSn	2
6676	CID-MSn	2
6677	HMS	1
6678	CID-MSn	2
6679	CID-MSn	2
6680	CID-MSn	2
6681	HMS	1
6682	CID-MSn	2
6683	CID-MSn	2
6684	CID-MSn	2
6685	HMS	1
6686	CID-MSn	2
6687	CID-MSn	2
6688	CID-MSn	2
6689	HMS	1
6690	CID-MSn	2
6691	CID-MSn	2
6692	CID-MSn	2
6693	HMS	1
6694	CID-MSn	2
6695	CID-MSn	2
6696	CID-MSn	2
6697	HMS	1
6698	CID-MSn	2
6699	CID-MSn	2
6700	CID-MSn	2
6701	HMS	1
6702	CID-MSn	2
6703	CID-MSn	2
6704	CID-MSn	2
6705	HMS	1
6706	CID-MSn	2
6707	CID-MSn	2
6708	CID-MSn	2
6709	HMS	1
6710	CID-MSn	2
6711	CID-MSn	2
6712	CID-MSn	2
6713	HMS	1
6714	CID-MSn	2
6715	CID-MSn	2
6716	CID-MSn	2
6717	HMS	1
6718	CID-MSn	2
6719	CID-MSn	2
6720	CID-MSn	2
6721	HMS	1
6722	CID-MSn	2
6723	CID-MSn	2
6724	CID-MSn	2
6725	HMS	1
6726	CID-MSn	2
6727	CID-MSn	2
6728	CID-MSn	2
6729	HMS	1
6730	CID-MSn	2
6731	CID-MSn	2
6732	CID-MSn	2
6733	HMS	1
6734	CID-MSn	2
6735	CID-MSn	2
6736	CID-MSn	2
6737	HMS	1
6738	CID-MSn	2
6739	CID-MSn	2
6740	CID-MSn	2
6741	HMS	1
6742	CID-MSn	2
6743	CID-MSn	2
6744	CID-MSn	2
6745	HMS	1
6746	CID-MSn	2
6747	CID-MSn	2
6748	CID-MSn	2
6749	HMS	1
6750	CID-MSn	2
6751	CID-MSn	2
6752	CID-MSn	2
6753	HMS	1
6754	CID-MSn	2
6755	CID-MSn	2
6756	CID-MSn	2
6757	HMS	1
6758	CID-MSn	2
6759	CID-MSn	2
6760	CID-MSn	2
6761	HMS	1
6762	CID-MSn	2
6763	CID-MSn	2
6764	CID-MSn	2
6765	HMS	1
6766	CID-MSn	2
6767	CID-MSn	2
6768	CID-MSn	2
6769	HMS	1
6770	CID-MSn	2
6771	CID-MSn	2
6772	CID-MSn	2
6773	HMS	1
6774	CID-MSn	2
6775	CID-MSn	2
6776	CID-MSn	2
6777	HMS	1
6778	CID-MSn	2
6779	CID-MSn	2
6780	CID-MSn	2
6781	HMS	1
6782	CID-MSn	2
6783	CID-MSn	2
6784	CID-MSn	2
6785	HMS	1
6786	CID-MSn	2
6787	CID-MSn	2
6788	CID-MSn	2
6789	HMS	1
6790	CID-MSn	2
6791	CID-MSn	2
6792	CID-MSn	2
6793	HMS	1
6794	CID-MSn	2
6795	CID-MSn	2
6796	CID-MSn	2
6797	HMS	1
6798	CID-MSn	2
6799	CID-MSn	2
6800	CID-MSn	2
6801	HMS	1
6802	CID-MSn	2
6803	CID-MSn	2
6804	CID-MSn	2
6805	HMS	1
6806	CID-MSn	2
6807	CID-MSn	2
6808	CID-MSn	2
6809	HMS	1
6810	CID-MSn	2
6811	CID-MSn	2
6812	CID-MSn	2
6813	HMS	1
6814	CID-MSn	2
6815	CID-MSn	2
6816	CID-MSn	2
6817	HMS	1
6818	CID-MSn	2
6819	CID-MSn	2
6820	CID-MSn	2
6821	HMS	1
6822	CID-MSn	2
6823	CID-MSn	2
6824	CID-MSn	2
6825	HMS	1
6826	CID-MSn	2
6827	CID-MSn	2
6828	CID-MSn	2
6829	HMS	1
6830	CID-MSn	2
6831	CID-MSn	2
6832	CID-MSn	2
6833	HMS	1
6834	CID-MSn	2
6835	CID-MSn	2
6836	CID-MSn	2
6837	HMS	1
6838	CID-MSn	2
6839	CID-MSn	2
6840	CID-MSn	2
6841	HMS	1
6842	CID-MSn	2
6843	CID-MSn	2
6844	CID-MSn	2
6845	HMS	1
6846	CID-MSn	2
6847	CID-MSn	2
6848	CID-MSn	2
6849	HMS	1
6850	CID-MSn	2
6851	CID-MSn	2
6852	CID-MSn	2
6853	HMS	1
6854	CID-MSn	2
6855	CID-MSn	2
6856	CID-MSn	2
6857	HMS	1
6858	CID-MSn	2
6859	CID-MSn	2
6860	CID-MSn	2
6861	HMS	1
6862	CID-MSn	2
6863	CID-MSn	2
6864	CID-MSn	2
6865	HMS	1
6866	CID-MSn	2
6867	CID-MSn	2
6868	CID-MSn	2
6869	HMS	1
6870	CID-MSn	2
6871	CID-MSn	2
6872	CID-MSn	2
6873	HMS	1
6874	CID-MSn	2
6875	CID-MSn	2
6876	CID-MSn	2
6877	HMS	1
6878	CID-MSn	2
6879	CID-MSn	2
6880	CID-MSn	2
6881	HMS	1
6882	CID-MSn	2
6883	CID-MSn	2
6884	CID-MSn	2
6885	HMS	1
6886	CID-MSn	2
6887	CID-MSn	2
6888	CID-MSn	2
6889	HMS	1
6890	CID-MSn	2
6891	CID-MSn	2
6892	CID-MSn	2
6893	HMS	1
6894	CID-MSn	2
6895	CID-MSn	2
6896	CID-MSn	2
6897	HMS	1
6898	CID-MSn	2
6899	CID-MSn	2
6900	CID-MSn	2
6901	HMS	1
6902	CID-MSn	2
6903	CID-MSn	2
6904	CID-MSn	2
6905	HMS	1
6906	CID-MSn	2
6907	CID-MSn	2
6908	CID-MSn	2
6909	HMS	1
6910	CID-MSn	2
6911	CID-MSn	2
6912	CID-MSn	2
6913	HMS	1
6914	CID-MSn	2
6915	CID-MSn	2
6916	CID-MSn	2
6917	HMS	1
6918	CID-MSn	2
6919	CID-MSn	2
6920	CID-MSn	2
6921	HMS	1
6922	CID-MSn	2
6923	CID-MSn	2
6924	CID-MSn	2
6925	HMS	1
6926	CID-MSn	2
6927	CID-MSn	2
6928	CID-MSn	2
6929	HMS	1
6930	CID-MSn	2
6931	CID-MSn	2
6932	CID-MSn	2
6933	HMS	1
6934	CID-MSn	2
6935	CID-MSn	2
6936	CID-MSn	2
6937	HMS	1
6938	CID-MSn	2
6939	CID-MSn	2
6940	CID-MSn	2
6941	HMS	1
6942	CID-MSn	2
6943	CID-MSn	2
6944	CID-MSn	2
6945	HMS	1
6946	CID-MSn	2
6947	CID-MSn	2
6948	CID-MSn	2
6949	HMS	1
6950	CID-MSn	2
6951	CID-MSn	2
6952	CID-MSn	2
6953	HMS	1
6954	CID-MSn	2
6955	CID-MSn	2
6956	CID-MSn	2
6957	HMS	1
6958	CID-MSn	2
6959	CID-MSn	2
6960	CID-MSn	2
6961	HMS	1
6962	CID-MSn	2
6963	CID-MSn	2
6964	CID-MSn	2
6965	HMS	1
6966	CID-MSn	2
6967	CID-MSn	2
6968	CID-MSn	2
6969	HMS	1
6970	CID-MSn	2
6971	CID-MSn	2
6972	CID-MSn	2
6973	HMS	1
6974	CID-MSn	2
6975	CID-MSn	2
6976	CID-MSn	2
6977	HMS	1
6978	CID-MSn	2
6979	CID-MSn	2
6980	CID-MSn	2
6981	HMS	1
6982	CID-MSn	2
6983	CID-MSn	2
6984	CID-MSn	2
6985	HMS	1
6986	CID-MSn	2
6987	CID-MSn	2
6988	CID-MSn	2
6989	HMS	1
6990	CID-MSn	2
6991	CID-MSn	2
6992	CID-MSn	2
6993	HMS	1
6994	CID-MSn	2
6995	CID-MSn	2
6996	CID-MSn	2
6997	HMS	1
6998	CID-MSn	2
6999	CID-MSn	2
7000	CID-MSn	2
7001	HMS	1
7002	CID-MSn	2
7003	CID-MSn	2
7004	CID-MSn	2
7005	HMS	1
7006	CID-MSn	2
7007	CID-MSn	2
7008	CID-MSn	2
7009	HMS	1
7010	CID-MSn	2
7011	CID-MSn	2
7012	CID-MSn	2
7013	HMS	1
7014	CID-MSn	2
7015	CID-MSn	2
7016	CID-MSn	2
7017	HMS	1
7018	CID-MSn	2
7019	CID-MSn	2
7020	CID-MSn	2
7021	HMS	1
7022	CID-MSn	2
7023	CID-MSn	2
7024	CID-MSn	2
7025	HMS	1
7026	CID-MSn	2
7027	CID-MSn	2
7028	CID-MSn	2
7029	HMS	1
7030	CID-MSn	2
7031	CID-MSn	2
7032	CID-MSn	2
7033	HMS	1
7034	CID-MSn	2
7035	CID-MSn	2
7036	CID-MSn	2
7037	HMS	1
7038	CID-MSn	2
7039	CID-MSn	2
7040	CID-MSn	2
7041	HMS	1
7042	CID-MSn	2
7043	CID-MSn	2
7044	CID-MSn	2
7045	HMS	1
7046	CID-MSn	2
7047	CID-MSn	2
7048	CID-MSn	2
7049	HMS	1
7050	CID-MSn	2
7051	CID-MSn	2
7052	CID-MSn	2
7053	HMS	1
7054	CID-MSn	2
7055	CID-MSn	2
7056	CID-MSn	2
7057	HMS	1
7058	CID-MSn	2
7059	CID-MSn	2
7060	CID-MSn	2
7061	HMS	1
7062	CID-MSn	2
7063	CID-MSn	2
7064	CID-MSn	2
7065	HMS	1
7066	CID-MSn	2
7067	CID-MSn	2
7068	CID-MSn	2
7069	HMS	1
7070	CID-MSn	2
7071	CID-MSn	2
7072	CID-MSn	2
7073	HMS	1
7074	CID-MSn	2
7075	CID-MSn	2
7076	CID-MSn	2
7077	HMS	1
7078	CID-MSn	2
7079	CID-MSn	2
7080	CID-MSn	2
7081	HMS	1
7082	CID-MSn	2
7083	CID-MSn	2
7084	CID-MSn	2
7085	HMS	1
7086	CID-MSn	2
7087	CID-MSn	2
7088	CID-MSn	2
7089	HMS	1
7090	CID-MSn	2
7091	CID-MSn	2
7092	CID-MSn	2
7093	HMS	1
7094	CID-MSn	2
7095	CID-MSn	2
7096	CID-MSn	2
7097	HMS	1
7098	CID-MSn	2
7099	CID-MSn	2
7100	CID-MSn	2
7101	HMS	1
7102	CID-MSn	2
7103	CID-MSn	2
7104	CID-MSn	2
7105	HMS	1
7106	CID-MSn	2
7107	CID-MSn	2
7108	CID-MSn	2
7109	HMS	1
7110	CID-MSn	2
7111	CID-MSn	2
7112	CID-MSn	2
7113	HMS	1
7114	CID-MSn	2
7115	CID-MSn	2
7116	CID-MSn	2
7117	HMS	1
7118	CID-MSn	2
7119	CID-MSn	2
7120	CID-MSn	2
7121	HMS	1
7122	CID-MSn	2
7123	CID-MSn	2
7124	CID-MSn	2
7125	HMS	1
7126	CID-MSn	2
7127	CID-MSn	2
7128	CID-MSn	2
7129	HMS	1
7130	CID-MSn	2
7131	CID-MSn	2
7132	CID-MSn	2
7133	HMS	1
7134	CID-MSn	2
7135	CID-MSn	2
7136	CID-MSn	2
7137	HMS	1
7138	CID-MSn	2
7139	CID-MSn	2
7140	CID-MSn	2
7141	HMS	1
7142	CID-MSn	2
7143	CID-MSn	2
7144	CID-MSn	2
7145	HMS	1
7146	CID-MSn	2
7147	CID-MSn	2
7148	CID-MSn	2
7149	HMS	1
7150	CID-MSn	2
7151	CID-MSn	2
7152	CID-MSn	2
7153	HMS	1
7154	CID-MSn	2
7155	CID-MSn	2
7156	CID-MSn	2
7157	HMS	1
7158	CID-MSn	2
7159	CID-MSn	2
7160	CID-MSn	2
7161	HMS	1
7162	CID-MSn	2
7163	CID-MSn	2
7164	CID-MSn	2
7165	HMS	1
7166	CID-MSn	2
7167	CID-MSn	2
7168	CID-MSn	2
7169	HMS	1
7170	CID-MSn	2
7171	CID-MSn	2
7172	CID-MSn	2
7173	HMS	1
7174	CID-MSn	2
7175	CID-MSn	2
7176	CID-MSn	2
7177	HMS	1
7178	CID-MSn	2
7179	CID-MSn	2
7180	CID-MSn	2
7181	HMS	1
7182	CID-MSn	2
7183	CID-MSn	2
7184	CID-MSn	2
7185	HMS	1
7186	CID-MSn	2
7187	CID-MSn	2
7188	CID-MSn	2
7189	HMS	1
7190	CID-MSn	2
7191	CID-MSn	2
7192	CID-MSn	2
7193	HMS	1
7194	CID-MSn	2
7195	CID-MSn	2
7196	CID-MSn	2
7197	HMS	1
7198	CID-MSn	2
7199	CID-MSn	2
7200	CID-MSn	2
7201	HMS	1
7202	CID-MSn	2
7203	CID-MSn	2
7204	CID-MSn	2
7205	HMS	1
7206	CID-MSn	2
7207	CID-MSn	2
7208	CID-MSn	2
7209	HMS	1
7210	CID-MSn	2
7211	CID-MSn	2
7212	CID-MSn	2
7213	HMS	1
7214	CID-MSn	2
7215	CID-MSn	2
7216	CID-MSn	2
7217	HMS	1
7218	CID-MSn	2
7219	CID-MSn	2
7220	CID-MSn	2
7221	HMS	1
7222	CID-MSn	2
7223	CID-MSn	2
7224	CID-MSn	2
7225	HMS	1
7226	CID-MSn	2
7227	CID-MSn	2
7228	CID-MSn	2
7229	HMS	1
7230	CID-MSn	2
7231	CID-MSn	2
7232	CID-MSn	2
7233	HMS	1
7234	CID-MSn	2
7235	CID-MSn	2
7236	CID-MSn	2
7237	HMS	1
7238	CID-MSn	2
7239	CID-MSn	2
7240	CID-MSn	2
7241	HMS	1
7242	CID-MSn	2
7243	CID-MSn	2
7244	CID-MSn	2
7245	HMS	1
7246	CID-MSn	2
7247	CID-MSn	2
7248	CID-MSn	2
7249	HMS	1
7250	CID-MSn	2
7251	CID-MSn	2
7252	CID-MSn	2
7253	HMS	1
7254	CID-MSn	2
7255	CID-MSn	2
7256	CID-MSn	2
7257	HMS	1
7258	CID-MSn	2
7259	CID-MSn	2
7260	CID-MSn	2
7261	HMS	1
7262	CID-MSn	2
7263	CID-MSn	2
7264	CID-MSn	2
7265	HMS	1
7266	CID-MSn	2
7267	CID-MSn	2
7268	CID-MSn	2
7269	HMS	1
7270	CID-MSn	2
7271	CID-MSn	2
7272	CID-MSn	2
7273	HMS	1
7274	CID-MSn	2
7275	CID-MSn	2
7276	CID-MSn	2
7277	HMS	1
7278	CID-MSn	2
7279	CID-MSn	2
7280	CID-MSn	2
7281	HMS	1
7282	CID-MSn	2
7283	CID-MSn	2
7284	CID-MSn	2
7285	HMS	1
7286	CID-MSn	2
7287	CID-MSn	2
7288	CID-MSn	2
7289	HMS	1
7290	CID-MSn	2
7291	CID-MSn	2
7292	CID-MSn	2
7293	HMS	1
7294	CID-MSn	2
7295	CID-MSn	2
7296	CID-MSn	2
7297	HMS	1
7298	CID-MSn	2
7299	CID-MSn	2
7300	CID-MSn	2
7301	HMS	1
7302	CID-MSn	2
7303	CID-MSn	2
7304	CID-MSn	2
7305	HMS	1
7306	CID-MSn	2
7307	CID-MSn	2
7308	CID-MSn	2
7309	HMS	1
7310	CID-MSn	2
7311	CID-MSn	2
7312	CID-MSn	2
7313	HMS	1
7314	CID-MSn	2
7315	CID-MSn	2
7316	CID-MSn	2
7317	HMS	1
7318	CID-MSn	2
7319	CID-MSn	2
7320	CID-MSn	2
7321	HMS	1
7322	CID-MSn	2
7323	CID-MSn	2
7324	CID-MSn	2
7325	HMS	1
7326	CID-MSn	2
7327	CID-MSn	2
7328	CID-MSn	2
7329	HMS	1
7330	CID-MSn	2
7331	CID-MSn	2
7332	CID-MSn	2
7333	HMS	1
7334	CID-MSn	2
7335	CID-MSn	2
7336	CID-MSn	2
7337	HMS	1
7338	CID-MSn	2
7339	CID-MSn	2
7340	CID-MSn	2
7341	HMS	1
7342	CID-MSn	2
7343	CID-MSn	2
7344	CID-MSn	2
7345	HMS	1
7346	CID-MSn	2
7347	CID-MSn	2
7348	CID-MSn	2
7349	HMS	1
7350	CID-MSn	2
7351	CID-MSn	2
7352	CID-MSn	2
7353	HMS	1
7354	CID-MSn	2
7355	CID-MSn	2
7356	CID-MSn	2
7357	HMS	1
7358	CID-MSn	2
7359	CID-MSn	2
7360	CID-MSn	2
7361	HMS	1
7362	CID-MSn	2
7363	CID-MSn	2
7364	CID-MSn	2
7365	HMS	1
7366	CID-MSn	2
7367	CID-MSn	2
7368	CID-MSn	2
7369	HMS	1
7370	CID-MSn	2
7371	CID-MSn	2
7372	CID-MSn	2
7373	HMS	1
7374	CID-MSn	2
7375	CID-MSn	2
7376	CID-MSn	2
7377	HMS	1
7378	CID-MSn	2
7379	CID-MSn	2
7380	CID-MSn	2
7381	HMS	1
7382	CID-MSn	2
7383	CID-MSn	2
7384	CID-MSn	2
7385	HMS	1
7386	CID-MSn	2
7387	CID-MSn	2
7388	CID-MSn	2
7389	HMS	1
7390	CID-MSn	2
7391	CID-MSn	2
7392	CID-MSn	2
7393	HMS	1
7394	CID-MSn	2
7395	CID-MSn	2
7396	CID-MSn	2
7397	HMS	1
7398	CID-MSn	2
7399	CID-MSn	2
7400	CID-MSn	2
7401	HMS	1
7402	CID-MSn	2
7403	CID-MSn	2
7404	CID-MSn	2
7405	HMS	1
7406	CID-MSn	2
7407	CID-MSn	2
7408	CID-MSn	2
7409	HMS	1
7410	CID-MSn	2
7411	CID-MSn	2
7412	CID-MSn	2
7413	HMS	1
7414	CID-MSn	2
7415	CID-MSn	2
7416	CID-MSn	2
7417	HMS	1
7418	CID-MSn	2
7419	CID-MSn	2
7420	CID-MSn	2
7421	HMS	1
7422	CID-MSn	2
7423	CID-MSn	2
7424	CID-MSn	2
7425	HMS	1
7426	CID-MSn	2
7427	CID-MSn	2
7428	CID-MSn	2
7429	HMS	1
7430	CID-MSn	2
7431	CID-MSn	2
7432	CID-MSn	2
7433	HMS	1
7434	CID-MSn	2
7435	CID-MSn	2
7436	CID-MSn	2
7437	HMS	1
7438	CID-MSn	2
7439	CID-MSn	2
7440	CID-MSn	2
7441	HMS	1
7442	CID-MSn	2
7443	CID-MSn	2
7444	CID-MSn	2
7445	HMS	1
7446	CID-MSn	2
7447	CID-MSn	2
7448	CID-MSn	2
7449	HMS	1
7450	CID-MSn	2
7451	CID-MSn	2
7452	CID-MSn	2
7453	HMS	1
7454	CID-MSn	2
7455	CID-MSn	2
7456	CID-MSn	2
7457	HMS	1
7458	CID-MSn	2
7459	CID-MSn	2
7460	CID-MSn	2
7461	HMS	1
7462	CID-MSn	2
7463	CID-MSn	2
7464	CID-MSn	2
7465	HMS	1
7466	CID-MSn	2
7467	CID-MSn	2
7468	CID-MSn	2
7469	HMS	1
7470	CID-MSn	2
7471	CID-MSn	2
7472	CID-MSn	2
7473	HMS	1
7474	CID-MSn	2
7475	CID-MSn	2
7476	CID-MSn	2
7477	HMS	1
7478	CID-MSn	2
7479	CID-MSn	2
7480	CID-MSn	2
7481	HMS	1
7482	CID-MSn	2
7483	CID-MSn	2
7484	CID-MSn	2
7485	HMS	1
7486	CID-MSn	2
7487	CID-MSn	2
7488	CID-MSn	2
7489	HMS	1
7490	CID-MSn	2
7491	CID-MSn	2
7492	CID-MSn	2
7493	HMS	1
7494	CID-MSn	2
7495	CID-MSn	2
7496	CID-MSn	2
7497	HMS	1
7498	CID-MSn	2
7499	CID-MSn	2
7500	CID-MSn	2
7501	HMS	1
7502	CID-MSn	2
7503	CID-MSn	2
7504	CID-MSn	2
7505	HMS	1
7506	CID-MSn	2
7507	CID-MSn	2
7508	CID-MSn	2
7509	HMS	1
7510	CID-MSn	2
7511	CID-MSn	2
7512	CID-MSn	2
7513	HMS	1
7514	CID-MSn	2
7515	CID-MSn	2
7516	CID-MSn	2
7517	HMS	1
7518	CID-MSn	2
7519	CID-MSn	2
7520	CID-MSn	2
7521	HMS	1
7522	CID-MSn	2
7523	CID-MSn	2
7524	CID-MSn	2
7525	HMS	1
7526	CID-MSn	2
7527	CID-MSn	2
7528	CID-MSn	2
7529	HMS	1
7530	CID-MSn	2
7531	CID-MSn	2
7532	CID-MSn	2
7533	HMS	1
7534	CID-MSn	2
7535	CID-MSn	2
7536	CID-MSn	2
