Dataset	ScanNumber	AGC	Micro Scan Count	Ion Injection Time (ms)	Scan Event	Master Index	Elapsed Scan Time (sec)	Charge State	Monoisotopic M/Z	MS2 Isolation Width	FT Analyzer Settings	FT Analyzer Message	FT Resolution	Conversion Parameter B	Conversion Parameter C	Collision Mode	Scan Filter Text	Source Voltage (kV)	Source Current (uA)
534700	4091	Predicted	4	100.000	4	1	0.79	4	504.5258	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 504.53@cid35.00 [125.00-2000.00]	2.49	0.79
534700	4092	Predicted	4	100.000	5	1	0.70	3	396.1969	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 396.20@cid35.00 [95.00-1200.00]	2.49	0.79
534700	4093	Predicted	4	100.000	6	1	0.68	2	534.8598	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 534.86@cid35.00 [135.00-1080.00]	2.49	0.79
534700	4094	Predicted	4	100.000	7	1	0.79	4	598.8232	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 599.07@cid35.00 [150.00-2000.00]	2.50	0.76
534700	4095	Predicted	4	100.000	8	1	0.79	3	664.0359	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 664.04@cid35.00 [170.00-2000.00]	2.50	0.76
534700	4096	Predicted	4	100.000	9	1	0.71	3	421.5642	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 421.56@cid35.00 [105.00-1275.00]	2.50	0.75
534700	4097	Predicted	4	100.000	10	1	0.72	3	451.9140	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 452.25@cid35.00 [110.00-1370.00]	2.50	0.75
534700	4098	Predicted	4	100.000	11	1	0.66	2	416.2493	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 416.25@cid35.00 [100.00-845.00]	2.50	0.75
534700	4099	On	1	4.130	1	0	0.35	3	413.8972	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	0.82
534700	4100	Predicted	4	100.000	2	1	0.66	2	423.7591	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 423.76@cid35.00 [105.00-860.00]	2.49	0.82
534700	4101	Predicted	4	91.404	3	1	0.64	3	307.5185	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 307.52@cid35.00 [70.00-935.00]	2.49	0.82
534700	4102	Predicted	4	83.333	4	1	0.63	2	620.3425	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 620.34@cid35.00 [160.00-1255.00]	2.50	0.79
534700	4103	Predicted	4	100.000	5	1	0.70	3	389.8771	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 389.88@cid35.00 [95.00-1180.00]	2.50	0.79
534700	4104	Predicted	4	97.510	6	1	0.72	3	472.2831	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 472.28@cid35.00 [120.00-1430.00]	2.50	0.79
534700	4105	Predicted	4	97.868	7	1	0.67	3	333.2028	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 333.20@cid35.00 [80.00-1010.00]	2.50	0.80
534700	4106	Predicted	4	100.000	8	1	0.72	2	707.9196	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 707.92@cid35.00 [180.00-1430.00]	2.50	0.80
534700	4107	Predicted	4	100.000	9	1	0.68	3	335.8589	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 335.86@cid35.00 [80.00-1020.00]	2.50	0.80
534700	4108	Predicted	4	100.000	10	1	0.72	4	323.6785	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 323.68@cid35.00 [75.00-1305.00]	2.49	0.82
534700	4109	Predicted	4	100.000	11	1	0.68	3	329.8540	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 330.19@cid35.00 [80.00-1005.00]	2.49	0.82
534700	4110	On	1	4.389	1	0	0.35	3	413.8970	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	0.74
534700	4111	Predicted	4	68.185	2	1	0.55	3	315.4937	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 315.49@cid35.00 [75.00-960.00]	2.50	0.74
534700	4112	Predicted	4	69.025	3	1	0.61	3	494.6185	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 494.62@cid35.00 [125.00-1495.00]	2.50	0.74
534700	4113	Predicted	4	100.000	4	1	0.68	2	524.3428	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 524.34@cid35.00 [130.00-1060.00]	2.50	0.74
534700	4114	Predicted	4	100.000	5	1	0.69	3	369.9047	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 369.90@cid35.00 [90.00-1120.00]	2.50	0.78
534700	4115	Predicted	4	100.000	6	1	0.70	3	392.5845	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 392.58@cid35.00 [95.00-1190.00]	2.50	0.78
534700	4116	Predicted	4	100.000	7	1	0.65	2	358.2383	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 358.24@cid35.00 [85.00-730.00]	2.50	0.78
534700	4117	Predicted	4	100.000	8	1	0.68	3	344.1979	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 344.20@cid35.00 [80.00-1045.00]	2.50	0.75
534700	4118	Predicted	4	100.000	9	1	0.70	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 394.55@cid35.00 [95.00-1195.00]	2.50	0.75
534700	4119	Predicted	4	100.000	10	1	0.72	3	468.2821	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 468.93@cid35.00 [115.00-1420.00]	2.50	0.79
534700	4120	Predicted	4	100.000	11	1	0.71	3	418.8923	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 419.90@cid35.00 [105.00-1270.00]	2.50	0.79
534700	4121	On	1	6.786	1	0	0.35	3	413.8968	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	0.79
534700	4122	Predicted	4	32.006	2	1	0.42	3	384.5458	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 384.55@cid35.00 [95.00-1165.00]	2.50	0.79
534700	4123	Predicted	4	64.724	3	1	0.54	3	349.5359	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 349.54@cid35.00 [85.00-1060.00]	2.49	0.74
534700	4124	Predicted	4	54.481	4	1	0.56	4	379.2164	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 379.22@cid35.00 [90.00-1530.00]	2.49	0.74
534700	4125	Predicted	4	59.577	5	1	0.62	3	738.7298	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 739.07@cid35.00 [190.00-2000.00]	2.49	0.74
534700	4126	Predicted	4	61.954	6	1	0.58	3	505.8840	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 506.22@cid35.00 [125.00-1530.00]	2.50	0.74
534700	4127	Predicted	4	100.000	7	1	0.68	2	541.8013	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 541.80@cid35.00 [135.00-1095.00]	2.50	0.74
534700	4128	Predicted	4	100.000	8	1	0.70	3	407.9200	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 407.92@cid35.00 [100.00-1235.00]	2.50	0.74
534700	4129	Predicted	4	100.000	9	1	0.79	4	554.3004	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 554.30@cid35.00 [140.00-2000.00]	2.50	0.77
534700	4130	Predicted	4	100.000	10	1	0.71	3	431.9119	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 431.91@cid35.00 [105.00-1310.00]	2.50	0.77
534700	4131	Predicted	4	100.000	11	1	0.67	2	499.3013	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 499.30@cid35.00 [125.00-1010.00]	2.50	0.77
534700	4132	On	1	4.352	1	0	0.35	3	413.8972	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	0.81
534700	4133	Predicted	4	4.413	2	1	0.32	3	413.8972	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 413.90@cid35.00 [100.00-1255.00]	2.50	0.81
534700	4134	Predicted	4	6.029	3	1	0.31	3	361.5359	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 361.54@cid35.00 [85.00-1095.00]	2.50	0.81
534700	4135	Predicted	4	24.011	4	1	0.48	3	672.3647	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 672.70@cid35.00 [175.00-2000.00]	2.50	0.81
534700	4136	Predicted	4	55.058	5	1	0.54	3	448.9136	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 448.91@cid35.00 [110.00-1360.00]	2.50	0.76
534700	4137	Predicted	4	88.054	6	1	0.66	3	425.9067	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 425.91@cid35.00 [105.00-1290.00]	2.50	0.76
534700	4138	Predicted	4	100.000	7	1	0.67	2	482.8251	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 482.83@cid35.00 [120.00-980.00]	2.50	0.76
534700	4139	Predicted	4	100.000	8	1	0.73	3	492.2676	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 492.27@cid35.00 [125.00-1490.00]	2.50	0.77
534700	4140	Predicted	4	100.000	9	1	0.68	3	322.2188	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 322.22@cid35.00 [75.00-980.00]	2.50	0.77
534700	4141	Predicted	4	100.000	10	1	0.71	3	419.2280	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 419.23@cid35.00 [105.00-1270.00]	2.50	0.77
534700	4142	Predicted	4	100.000	11	1	0.70	3	381.5445	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 381.54@cid35.00 [95.00-1155.00]	2.50	0.78
534700	4143	On	1	4.311	1	0	0.35	3	361.5355	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	0.78
534700	4144	Predicted	4	99.508	2	1	0.63	2	303.1810	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 303.18@cid35.00 [70.00-620.00]	2.50	0.78
534700	4145	Predicted	4	50.893	3	1	0.54	4	364.4477	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 364.45@cid35.00 [90.00-1470.00]	2.50	0.78
534700	4146	Predicted	4	59.255	4	1	0.57	3	505.2868	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 505.29@cid35.00 [125.00-1530.00]	2.50	0.78
534700	4147	Predicted	4	81.896	5	1	0.66	3	485.5961	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 485.60@cid35.00 [120.00-1470.00]	2.50	0.78
534700	4148	Predicted	4	100.000	6	1	0.67	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 317.18@cid35.00 [75.00-965.00]	2.50	0.80
534700	4149	Predicted	4	100.000	7	1	0.76	3	591.6633	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 592.00@cid35.00 [150.00-1790.00]	2.50	0.80
534700	4150	Predicted	4	100.000	8	1	0.79	4	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 599.07@cid35.00 [150.00-2000.00]	2.50	0.80
534700	4151	Predicted	4	100.000	9	1	0.71	3	436.5638	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 436.56@cid35.00 [110.00-1320.00]	2.49	0.80
534700	4152	Predicted	4	100.000	10	1	0.72	3	451.9138	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 452.25@cid35.00 [110.00-1370.00]	2.49	0.80
534700	4153	Predicted	4	85.029	11	1	0.65	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 431.24@cid35.00 [105.00-1305.00]	2.49	0.80
534700	4154	On	1	4.368	1	0	0.35	3	361.5356	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	0.76
534700	4155	Predicted	4	44.788	2	1	0.48	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 390.56@cid35.00 [95.00-1185.00]	2.50	0.76
534700	4156	Predicted	4	73.905	3	1	0.57	3	314.8590	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 314.86@cid35.00 [75.00-955.00]	2.50	0.76
534700	4157	Predicted	4	77.074	4	1	0.69	3	634.3506	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 634.35@cid35.00 [160.00-1915.00]	2.50	0.78
534700	4158	Predicted	4	96.665	5	1	0.66	3	307.5191	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 307.52@cid35.00 [70.00-935.00]	2.50	0.78
534700	4159	Predicted	4	100.000	6	1	0.72	3	454.2211	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 454.22@cid35.00 [115.00-1375.00]	2.50	0.78
534700	4160	Predicted	4	100.000	7	1	0.70	3	396.8943	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 396.89@cid35.00 [95.00-1205.00]	2.49	0.80
534700	4161	Predicted	4	100.000	8	1	0.68	3	343.5227	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 343.52@cid35.00 [80.00-1045.00]	2.49	0.80
534700	4162	Predicted	4	100.000	9	1	0.67	2	463.2845	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 463.79@cid35.00 [115.00-940.00]	2.49	0.80
534700	4163	Predicted	4	100.000	10	1	0.68	3	339.8780	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 340.21@cid35.00 [80.00-1035.00]	2.49	0.76
534700	4164	Predicted	4	100.000	11	1	0.70	2	620.3427	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 620.34@cid35.00 [160.00-1255.00]	2.49	0.76
534700	4165	On	1	8.142	1	0	0.35	3	361.5358	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	0.76
534700	4166	Predicted	4	71.940	2	1	0.59	3	394.5484	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 394.55@cid35.00 [95.00-1195.00]	2.50	0.78
534700	4167	Predicted	4	100.000	3	1	0.73	4	346.4631	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 346.46@cid35.00 [85.00-1400.00]	2.50	0.78
534700	4168	Predicted	4	100.000	4	1	0.71	3	416.2149	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 416.21@cid35.00 [100.00-1260.00]	2.50	0.78
534700	4169	Predicted	4	100.000	5	1	0.68	3	329.8554	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 329.86@cid35.00 [80.00-1000.00]	2.50	0.77
534700	4170	Predicted	4	100.000	6	1	0.71	3	438.2493	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 438.25@cid35.00 [110.00-1325.00]	2.50	0.77
534700	4171	Predicted	4	100.000	7	1	0.73	3	494.6180	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 494.95@cid35.00 [125.00-1495.00]	2.50	0.77
534700	4172	Predicted	4	100.000	8	1	0.77	4	443.9996	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 444.00@cid35.00 [110.00-1790.00]	2.50	0.82
534700	4173	Predicted	4	100.000	9	1	0.65	2	400.7578	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 400.76@cid35.00 [100.00-815.00]	2.50	0.82
534700	4174	Predicted	4	100.000	10	1	0.68	2	546.7917	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 546.79@cid35.00 [140.00-1105.00]	2.50	0.79
534700	4175	Predicted	4	100.000	11	1	0.80	9	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 371.22@cid35.00 [90.00-2000.00]	2.50	0.79
534700	4176	On	1	4.440	1	0	0.35	3	361.5358	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	0.79
534700	4177	Predicted	4	40.058	2	1	0.44	3	334.5465	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 334.55@cid35.00 [80.00-1015.00]	2.49	0.78
534700	4178	Predicted	4	49.321	3	1	0.49	3	384.5457	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 384.55@cid35.00 [95.00-1165.00]	2.49	0.78
534700	4179	Predicted	4	87.045	4	1	0.62	2	501.3165	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 501.32@cid35.00 [125.00-1015.00]	2.49	0.78
534700	4180	Predicted	4	72.059	5	1	0.58	3	378.5849	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 378.58@cid35.00 [90.00-1150.00]	2.49	0.78
534700	4181	Predicted	4	86.201	6	1	0.63	2	563.2621	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 563.26@cid35.00 [145.00-1140.00]	2.50	0.80
534700	4182	Predicted	4	100.000	7	1	0.68	2	541.8013	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 541.80@cid35.00 [135.00-1095.00]	2.50	0.80
534700	4183	Predicted	4	100.000	8	1	0.68	3	342.2376	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 342.24@cid35.00 [80.00-1040.00]	2.50	0.80
534700	4184	Predicted	4	100.000	9	1	0.68	2	512.8536	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 512.85@cid35.00 [130.00-1040.00]	2.50	0.74
534700	4185	Predicted	4	100.000	10	1	0.72	3	461.6152	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 461.62@cid35.00 [115.00-1395.00]	2.50	0.74
534700	4186	Predicted	4	100.000	11	1	0.72	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 451.24@cid35.00 [110.00-1365.00]	2.50	0.74
534700	4187	On	1	4.389	1	0	0.35	3	334.5462	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	0.75
534700	4188	Predicted	4	34.050	2	1	0.43	3	361.5359	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 361.54@cid35.00 [85.00-1095.00]	2.50	0.75
534700	4189	Predicted	4	100.000	3	1	0.69	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 558.31@cid35.00 [140.00-1130.00]	2.50	0.75
534700	4190	Predicted	4	100.000	4	1	0.67	2	472.2540	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 472.25@cid35.00 [120.00-955.00]	2.49	0.79
534700	4191	Predicted	4	85.980	5	1	0.65	3	413.8973	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 413.90@cid35.00 [100.00-1255.00]	2.49	0.79
534700	4192	Predicted	4	71.527	6	1	0.60	3	425.9064	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 425.91@cid35.00 [105.00-1290.00]	2.49	0.79
534700	4193	Predicted	4	100.000	7	1	0.70	3	389.8777	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 389.88@cid35.00 [95.00-1180.00]	2.50	0.76
534700	4194	Predicted	4	100.000	8	1	0.66	2	408.7572	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 408.76@cid35.00 [100.00-830.00]	2.50	0.76
534700	4195	Predicted	4	100.000	9	1	0.73	3	494.2803	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 494.28@cid35.00 [125.00-1495.00]	2.50	0.76
534700	4196	Predicted	4	100.000	10	1	0.72	3	448.9137	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 448.91@cid35.00 [110.00-1360.00]	2.49	0.76
534700	4197	Predicted	4	100.000	11	1	0.72	3	446.5829	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 446.58@cid35.00 [110.00-1350.00]	2.49	0.76
534700	4198	On	1	3.944	1	0	0.35	3	334.5460	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	0.76
534700	4199	Predicted	4	14.879	2	1	0.42	3	591.6639	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 591.66@cid35.00 [150.00-1785.00]	2.50	0.82
534700	4200	Predicted	4	9.059	3	1	0.28	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 336.20@cid35.00 [80.00-685.00]	2.50	0.82
534700	4201	Predicted	4	68.302	4	1	0.61	4	364.4482	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 364.45@cid35.00 [90.00-1470.00]	2.50	0.82
534700	4202	Predicted	4	100.000	5	1	0.64	2	322.2035	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 322.20@cid35.00 [75.00-655.00]	2.50	0.82
534700	4203	Predicted	4	100.000	6	1	0.69	3	357.8669	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 357.87@cid35.00 [85.00-1085.00]	2.50	0.77
534700	4204	Predicted	4	100.000	7	1	0.73	3	485.5963	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 485.93@cid35.00 [120.00-1470.00]	2.50	0.77
534700	4205	Predicted	4	100.000	8	1	0.69	2	594.8079	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 594.81@cid35.00 [150.00-1200.00]	2.50	0.77
534700	4206	Predicted	4	100.000	9	1	0.74	3	507.9666	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 508.30@cid35.00 [125.00-1535.00]	2.49	0.76
534700	4207	Predicted	4	100.000	10	1	0.68	2	533.7912	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 533.79@cid35.00 [135.00-1080.00]	2.49	0.76
534700	4208	Predicted	4	100.000	11	1	0.68	2	536.2972	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 536.80@cid35.00 [135.00-1085.00]	2.49	0.78
534700	4209	On	1	2.122	1	0	0.35	3	334.5459	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	0.78
534700	4210	Predicted	4	21.895	2	1	0.37	3	340.8661	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 340.87@cid35.00 [80.00-1035.00]	2.49	0.78
534700	4211	Predicted	4	100.000	3	1	0.67	3	307.5186	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 307.52@cid35.00 [70.00-935.00]	2.49	0.78
534700	4212	Predicted	4	100.000	4	1	0.78	3	634.3477	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 634.35@cid35.00 [160.00-1915.00]	2.50	0.80
534700	4213	Predicted	4	100.000	5	1	0.74	3	505.9541	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 505.95@cid35.00 [125.00-1530.00]	2.50	0.80
534700	4214	Predicted	4	100.000	6	1	0.74	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 505.29@cid35.00 [125.00-1530.00]	2.50	0.80
534700	4215	Predicted	4	100.000	7	1	0.70	3	396.8722	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 396.87@cid35.00 [95.00-1205.00]	2.50	0.77
534700	4216	Predicted	4	100.000	8	1	0.70	2	638.3556	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 638.86@cid35.00 [165.00-1290.00]	2.50	0.77
534700	4217	On	1	4.322	1	0	0.35	3	334.5458	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	0.78
534700	4218	Predicted	4	51.909	2	1	0.46	2	392.7440	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 392.74@cid35.00 [95.00-800.00]	2.49	0.78
534700	4219	Predicted	4	76.920	3	1	0.58	2	510.7971	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 510.80@cid35.00 [130.00-1035.00]	2.49	0.78
534700	4220	Predicted	4	89.545	4	1	0.66	3	399.2183	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 399.22@cid35.00 [95.00-1210.00]	2.49	0.78
534700	4221	Predicted	4	100.000	5	1	0.71	3	415.2485	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 415.58@cid35.00 [100.00-1260.00]	2.49	0.78
534700	4222	Predicted	4	100.000	6	1	0.70	2	641.8410	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 641.84@cid35.00 [165.00-1295.00]	2.49	0.78
534700	4223	Predicted	4	100.000	7	1	0.71	3	435.2593	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 435.26@cid35.00 [105.00-1320.00]	2.49	0.78
534700	4224	Predicted	4	100.000	8	1	0.70	2	622.3682	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 622.87@cid35.00 [160.00-1260.00]	2.50	0.80
534700	4225	Predicted	4	100.000	9	1	0.71	3	422.5419	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 422.54@cid35.00 [105.00-1280.00]	2.50	0.80
534700	4226	Predicted	4	100.000	10	1	0.69	3	352.5257	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 352.53@cid35.00 [85.00-1070.00]	2.50	0.81
534700	4227	Predicted	4	100.000	11	1	0.72	2	723.3708	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 723.37@cid35.00 [185.00-1460.00]	2.50	0.81
534700	4228	On	1	4.586	1	0	0.35	3	334.5457	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	0.81
534700	4229	Predicted	4	1.462	2	1	0.29	3	334.5457	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 334.55@cid35.00 [80.00-1015.00]	2.49	0.76
534700	4230	Predicted	4	2.969	3	1	0.29	2	501.3166	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 501.32@cid35.00 [125.00-1015.00]	2.49	0.76
534700	4231	Predicted	4	34.716	4	1	0.45	3	428.2294	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 428.23@cid35.00 [105.00-1295.00]	2.49	0.76
534700	4232	Predicted	4	50.128	5	1	0.50	3	384.5457	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 384.55@cid35.00 [95.00-1165.00]	2.49	0.76
534700	4233	Predicted	4	80.369	6	1	0.62	3	378.5857	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 378.59@cid35.00 [90.00-1150.00]	2.49	0.76
534700	4234	Predicted	4	100.000	7	1	0.70	2	598.3228	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 598.32@cid35.00 [150.00-1210.00]	2.50	0.75
534700	4235	Predicted	4	100.000	8	1	0.67	3	314.8593	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 314.86@cid35.00 [75.00-955.00]	2.50	0.75
534700	4236	Predicted	4	100.000	9	1	0.68	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 512.85@cid35.00 [130.00-1040.00]	2.50	0.75
534700	4237	Predicted	4	100.000	10	1	0.69	3	368.5299	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 368.53@cid35.00 [90.00-1120.00]	2.50	0.80
534700	4238	Predicted	4	100.000	11	1	0.68	2	529.2783	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 529.28@cid35.00 [135.00-1070.00]	2.50	0.80
534700	4239	On	1	4.671	1	0	0.35	3	334.5458	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	0.80
534700	4240	Predicted	4	100.000	2	1	0.66	2	408.7568	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 408.76@cid35.00 [100.00-830.00]	2.50	0.76
534700	4241	Predicted	4	100.000	3	1	0.70	3	389.8773	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 389.88@cid35.00 [95.00-1180.00]	2.50	0.76
534700	4242	Predicted	4	100.000	4	1	0.73	3	494.6183	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 494.62@cid35.00 [125.00-1495.00]	2.50	0.76
