ScanNumber	ScanTime	ScanType	ScanTypeName	PrecursorMz	ScanFilterText
5755	59.2521	2	CID-MSn	667.7	ITMS + c NSI d Full ms2 667.70@cid35.00 [170.00-2000.00]
5756	59.2631	2	CID-MSn	376.21	ITMS + c NSI d Full ms2 376.21@cid35.00 [90.00-1140.00]
5757	59.2748	2	CID-MSn	630.37	ITMS + c NSI d Full ms2 630.37@cid35.00 [160.00-1905.00]
5758	59.288	2	CID-MSn	486.61	ITMS + c NSI d Full ms2 486.61@cid35.00 [120.00-1470.00]
5759	59.3008	2	CID-MSn	638.98	ITMS + c NSI d Full ms2 638.98@cid35.00 [165.00-1930.00]
5760	59.3144	2	CID-MSn	365.21	ITMS + c NSI d Full ms2 365.21@cid35.00 [90.00-1475.00]
5761	59.3273	2	CID-MSn	537.28	ITMS + c NSI d Full ms2 537.28@cid35.00 [135.00-2000.00]
5762	59.3411	2	CID-MSn	623.7	ITMS + c NSI d Full ms2 623.70@cid35.00 [160.00-1885.00]
5763	59.3546	2	CID-MSn	513.78	ITMS + c NSI d Full ms2 513.78@cid35.00 [130.00-2000.00]
5765	59.3745	2	CID-MSn	628.02	ITMS + c NSI d Full ms2 628.02@cid35.00 [160.00-1895.00]
5766	59.3835	2	CID-MSn	781.07	ITMS + c NSI d Full ms2 781.07@cid35.00 [205.00-2000.00]
5767	59.3925	2	CID-MSn	820.4	ITMS + c NSI d Full ms2 820.40@cid35.00 [215.00-2000.00]
5768	59.4018	2	CID-MSn	608.35	ITMS + c NSI d Full ms2 608.35@cid35.00 [155.00-1840.00]
5769	59.4132	2	CID-MSn	513.03	ITMS + c NSI d Full ms2 513.03@cid35.00 [130.00-2000.00]
5770	59.4251	2	CID-MSn	876.15	ITMS + c NSI d Full ms2 876.15@cid35.00 [230.00-2000.00]
5771	59.4368	2	CID-MSn	653	ITMS + c NSI d Full ms2 653.00@cid35.00 [165.00-1970.00]
5772	59.4505	2	CID-MSn	683.03	ITMS + c NSI d Full ms2 683.03@cid35.00 [175.00-2000.00]
5773	59.4642	2	CID-MSn	489.75	ITMS + c NSI d Full ms2 489.75@cid35.00 [120.00-1970.00]
5774	59.4782	2	CID-MSn	307.52	ITMS + c NSI d Full ms2 307.52@cid35.00 [70.00-935.00]
5776	59.4963	2	CID-MSn	680.37	ITMS + c NSI d Full ms2 680.37@cid35.00 [175.00-2000.00]
5777	59.5062	2	CID-MSn	427.91	ITMS + c NSI d Full ms2 427.91@cid35.00 [105.00-1295.00]
5778	59.5187	2	CID-MSn	378.58	ITMS + c NSI d Full ms2 378.58@cid35.00 [90.00-1150.00]
5779	59.5309	2	CID-MSn	451.91	ITMS + c NSI d Full ms2 451.91@cid35.00 [110.00-1370.00]
5780	59.5435	2	CID-MSn	457.26	ITMS + c NSI d Full ms2 457.26@cid35.00 [115.00-1385.00]
5781	59.5561	2	CID-MSn	723.05	ITMS + c NSI d Full ms2 723.05@cid35.00 [185.00-2000.00]
5782	59.5698	2	CID-MSn	516.65	ITMS + c NSI d Full ms2 516.65@cid35.00 [130.00-1560.00]
5783	59.5827	2	CID-MSn	506.61	ITMS + c NSI d Full ms2 506.61@cid35.00 [125.00-1530.00]
5784	59.5955	2	CID-MSn	825.73	ITMS + c NSI d Full ms2 825.73@cid35.00 [215.00-2000.00]
5785	59.6092	2	CID-MSn	713.02	ITMS + c NSI d Full ms2 713.02@cid35.00 [185.00-2000.00]
5787	59.6292	2	CID-MSn	497.8	ITMS + c NSI d Full ms2 497.80@cid35.00 [125.00-1010.00]
5788	59.6373	2	CID-MSn	500.26	ITMS + c NSI d Full ms2 500.26@cid35.00 [125.00-1515.00]
5789	59.6476	2	CID-MSn	375.45	ITMS + c NSI d Full ms2 375.45@cid35.00 [90.00-1515.00]
5790	59.6602	2	CID-MSn	542.81	ITMS + c NSI d Full ms2 542.81@cid35.00 [135.00-1100.00]
5791	59.6721	2	CID-MSn	540.3	ITMS + c NSI d Full ms2 540.30@cid35.00 [135.00-1095.00]
5792	59.6841	2	CID-MSn	665.04	ITMS + c NSI d Full ms2 665.04@cid35.00 [170.00-2000.00]
5793	59.6978	2	CID-MSn	774.43	ITMS + c NSI d Full ms2 774.43@cid35.00 [200.00-1560.00]
5794	59.7105	2	CID-MSn	850.76	ITMS + c NSI d Full ms2 850.76@cid35.00 [220.00-2000.00]
5795	59.7242	2	CID-MSn	434.49	ITMS + c NSI d Full ms2 434.49@cid35.00 [105.00-1750.00]
5796	59.7376	2	CID-MSn	735.07	ITMS + c NSI d Full ms2 735.07@cid35.00 [190.00-2000.00]
5798	59.7577	2	CID-MSn	486.94	ITMS + c NSI d Full ms2 486.94@cid35.00 [120.00-1475.00]
5799	59.7662	2	CID-MSn	365.21	ITMS + c NSI d Full ms2 365.21@cid35.00 [90.00-1475.00]
5800	59.7758	2	CID-MSn	384.55	ITMS + c NSI d Full ms2 384.55@cid35.00 [95.00-1165.00]
5801	59.7881	2	CID-MSn	389.88	ITMS + c NSI d Full ms2 389.88@cid35.00 [95.00-1180.00]
5802	59.8003	2	CID-MSn	579.58	ITMS + c NSI d Full ms2 579.58@cid35.00 [145.00-2000.00]
5803	59.8142	2	CID-MSn	639.31	ITMS + c NSI d Full ms2 639.31@cid35.00 [165.00-1930.00]
5804	59.8278	2	CID-MSn	537.03	ITMS + c NSI d Full ms2 537.03@cid35.00 [135.00-2000.00]
5805	59.8416	2	CID-MSn	702.04	ITMS + c NSI d Full ms2 702.04@cid35.00 [180.00-2000.00]
5806	59.8553	2	CID-MSn	462.51	ITMS + c NSI d Full ms2 462.51@cid35.00 [115.00-1865.00]
5807	59.8689	2	CID-MSn	596.32	ITMS + c NSI d Full ms2 596.32@cid35.00 [150.00-1800.00]
5809	59.8883	2	CID-MSn	820.4	ITMS + c NSI d Full ms2 820.40@cid35.00 [215.00-2000.00]
5810	59.898	2	CID-MSn	513.28	ITMS + c NSI d Full ms2 513.28@cid35.00 [130.00-2000.00]
5811	59.9106	2	CID-MSn	683.03	ITMS + c NSI d Full ms2 683.03@cid35.00 [175.00-2000.00]
5812	59.9244	2	CID-MSn	307.52	ITMS + c NSI d Full ms2 307.52@cid35.00 [70.00-935.00]
5813	59.9362	2	CID-MSn	526.78	ITMS + c NSI d Full ms2 526.78@cid35.00 [135.00-2000.00]
5814	59.9499	2	CID-MSn	907.16	ITMS + c NSI d Full ms2 907.16@cid35.00 [235.00-2000.00]
5815	59.9636	2	CID-MSn	480.77	ITMS + c NSI d Full ms2 480.77@cid35.00 [120.00-1935.00]
5816	59.9773	2	CID-MSn	915.47	ITMS + c NSI d Full ms2 915.47@cid35.00 [240.00-2000.00]
5817	59.9909	2	CID-MSn	902.43	ITMS + c NSI d Full ms2 902.43@cid35.00 [235.00-2000.00]
5818	60.0046	2	CID-MSn	432.93	ITMS + c NSI d Full ms2 432.93@cid35.00 [105.00-1310.00]
5820	60.0234	2	CID-MSn	680.12	ITMS + c NSI d Full ms2 680.12@cid35.00 [175.00-2000.00]
5821	60.0342	2	CID-MSn	427.91	ITMS + c NSI d Full ms2 427.91@cid35.00 [105.00-1295.00]
5822	60.0467	2	CID-MSn	628.35	ITMS + c NSI d Full ms2 628.35@cid35.00 [160.00-1900.00]
5823	60.0602	2	CID-MSn	490.98	ITMS + c NSI d Full ms2 490.98@cid35.00 [125.00-1485.00]
5824	60.073	2	CID-MSn	795.72	ITMS + c NSI d Full ms2 795.72@cid35.00 [205.00-2000.00]
5825	60.0867	2	CID-MSn	642.67	ITMS + c NSI d Full ms2 642.67@cid35.00 [165.00-1940.00]
5826	60.1003	2	CID-MSn	457.26	ITMS + c NSI d Full ms2 457.26@cid35.00 [115.00-1385.00]
5827	60.1129	2	CID-MSn	714.38	ITMS + c NSI d Full ms2 714.38@cid35.00 [185.00-2000.00]
5828	60.1267	2	CID-MSn	378.59	ITMS + c NSI d Full ms2 378.59@cid35.00 [90.00-1150.00]
5829	60.1389	2	CID-MSn	535.62	ITMS + c NSI d Full ms2 535.62@cid35.00 [135.00-1620.00]
5831	60.1582	2	CID-MSn	500.26	ITMS + c NSI d Full ms2 500.26@cid35.00 [125.00-1515.00]
5832	60.1688	2	CID-MSn	706.72	ITMS + c NSI d Full ms2 706.72@cid35.00 [180.00-2000.00]
5833	60.1811	2	CID-MSn	497.8	ITMS + c NSI d Full ms2 497.80@cid35.00 [125.00-1010.00]
5834	60.1929	2	CID-MSn	778.79	ITMS + c NSI d Full ms2 778.79@cid35.00 [200.00-2000.00]
5835	60.2066	2	CID-MSn	738.35	ITMS + c NSI d Full ms2 738.35@cid35.00 [190.00-1490.00]
5836	60.2192	2	CID-MSn	542.81	ITMS + c NSI d Full ms2 542.81@cid35.00 [135.00-1100.00]
5837	60.2312	2	CID-MSn	735.4	ITMS + c NSI d Full ms2 735.40@cid35.00 [190.00-2000.00]
5838	60.245	2	CID-MSn	393.24	ITMS + c NSI d Full ms2 393.24@cid35.00 [95.00-1190.00]
5839	60.2572	2	CID-MSn	734.74	ITMS + c NSI d Full ms2 734.74@cid35.00 [190.00-2000.00]
5840	60.2709	2	CID-MSn	452.6	ITMS + c NSI d Full ms2 452.60@cid35.00 [110.00-1370.00]
5842	60.2899	2	CID-MSn	384.55	ITMS + c NSI d Full ms2 384.55@cid35.00 [95.00-1165.00]
5843	60.3013	2	CID-MSn	579.58	ITMS + c NSI d Full ms2 579.58@cid35.00 [145.00-2000.00]
5844	60.3137	2	CID-MSn	702.37	ITMS + c NSI d Full ms2 702.37@cid35.00 [180.00-2000.00]
5845	60.3269	2	CID-MSn	699.86	ITMS + c NSI d Full ms2 699.86@cid35.00 [180.00-2000.00]
5846	60.3408	2	CID-MSn	320.95	ITMS + c NSI d Full ms2 320.95@cid35.00 [75.00-1295.00]
5847	60.3532	2	CID-MSn	537.28	ITMS + c NSI d Full ms2 537.28@cid35.00 [135.00-2000.00]
5848	60.3671	2	CID-MSn	389.88	ITMS + c NSI d Full ms2 389.88@cid35.00 [95.00-1180.00]
5849	60.3793	2	CID-MSn	486.61	ITMS + c NSI d Full ms2 486.61@cid35.00 [120.00-1470.00]
5850	60.3921	2	CID-MSn	644.35	ITMS + c NSI d Full ms2 644.35@cid35.00 [165.00-2000.00]
5851	60.4058	2	CID-MSn	797.74	ITMS + c NSI d Full ms2 797.74@cid35.00 [205.00-2000.00]
5853	60.4255	2	CID-MSn	820.4	ITMS + c NSI d Full ms2 820.40@cid35.00 [215.00-2000.00]
5854	60.4352	2	CID-MSn	527.03	ITMS + c NSI d Full ms2 527.03@cid35.00 [135.00-2000.00]
5855	60.449	2	CID-MSn	696.62	ITMS + c NSI d Full ms2 696.62@cid35.00 [180.00-2000.00]
5856	60.4611	2	CID-MSn	617.37	ITMS + c NSI d Full ms2 617.37@cid35.00 [155.00-1245.00]
5857	60.4733	2	CID-MSn	513.28	ITMS + c NSI d Full ms2 513.28@cid35.00 [130.00-2000.00]
5858	60.4871	2	CID-MSn	541.29	ITMS + c NSI d Full ms2 541.29@cid35.00 [135.00-1635.00]
5859	60.5003	2	CID-MSn	307.52	ITMS + c NSI d Full ms2 307.52@cid35.00 [70.00-935.00]
5860	60.5121	2	CID-MSn	480.77	ITMS + c NSI d Full ms2 480.77@cid35.00 [120.00-975.00]
5861	60.5239	2	CID-MSn	664.71	ITMS + c NSI d Full ms2 664.71@cid35.00 [170.00-2000.00]
5862	60.5376	2	CID-MSn	836.43	ITMS + c NSI d Full ms2 836.43@cid35.00 [220.00-1685.00]
5864	60.5569	2	CID-MSn	427.6	ITMS + c NSI d Full ms2 427.60@cid35.00 [105.00-1295.00]
5865	60.5634	2	CID-MSn	680.37	ITMS + c NSI d Full ms2 680.37@cid35.00 [175.00-2000.00]
5866	60.5742	2	CID-MSn	642.34	ITMS + c NSI d Full ms2 642.34@cid35.00 [165.00-1940.00]
5867	60.5879	2	CID-MSn	376.21	ITMS + c NSI d Full ms2 376.21@cid35.00 [90.00-1140.00]
5868	60.6	2	CID-MSn	625.33	ITMS + c NSI d Full ms2 625.33@cid35.00 [160.00-1265.00]
5869	60.6123	2	CID-MSn	449.94	ITMS + c NSI d Full ms2 449.94@cid35.00 [110.00-1360.00]
5870	60.6249	2	CID-MSn	378.59	ITMS + c NSI d Full ms2 378.59@cid35.00 [90.00-1150.00]
5871	60.6371	2	CID-MSn	673.91	ITMS + c NSI d Full ms2 673.91@cid35.00 [175.00-1360.00]
5872	60.6495	2	CID-MSn	457.26	ITMS + c NSI d Full ms2 457.26@cid35.00 [115.00-1385.00]
5873	60.6621	2	CID-MSn	682.7	ITMS + c NSI d Full ms2 682.70@cid35.00 [175.00-2000.00]
5875	60.6823	2	CID-MSn	369.73	ITMS + c NSI d Full ms2 369.73@cid35.00 [90.00-750.00]
5876	60.6936	2	CID-MSn	906.82	ITMS + c NSI d Full ms2 906.82@cid35.00 [235.00-2000.00]
5877	60.7071	2	CID-MSn	705.12	ITMS + c NSI d Full ms2 705.12@cid35.00 [180.00-2000.00]
5878	60.7208	2	CID-MSn	500.26	ITMS + c NSI d Full ms2 500.26@cid35.00 [125.00-1515.00]
5879	60.7337	2	CID-MSn	603.59	ITMS + c NSI d Full ms2 603.59@cid35.00 [155.00-2000.00]
5880	60.7474	2	CID-MSn	610.86	ITMS + c NSI d Full ms2 610.86@cid35.00 [155.00-1235.00]
5881	60.7596	2	CID-MSn	824.08	ITMS + c NSI d Full ms2 824.08@cid35.00 [215.00-2000.00]
5882	60.7733	2	CID-MSn	706.72	ITMS + c NSI d Full ms2 706.72@cid35.00 [180.00-2000.00]
5883	60.787	2	CID-MSn	463.94	ITMS + c NSI d Full ms2 463.94@cid35.00 [115.00-1405.00]
5884	60.7996	2	CID-MSn	852.78	ITMS + c NSI d Full ms2 852.78@cid35.00 [220.00-2000.00]
5886	60.8195	2	CID-MSn	320.95	ITMS + c NSI d Full ms2 320.95@cid35.00 [75.00-1295.00]
5887	60.8282	2	CID-MSn	384.55	ITMS + c NSI d Full ms2 384.55@cid35.00 [95.00-1165.00]
5888	60.8405	2	CID-MSn	389.88	ITMS + c NSI d Full ms2 389.88@cid35.00 [95.00-1180.00]
5889	60.8529	2	CID-MSn	486.61	ITMS + c NSI d Full ms2 486.61@cid35.00 [120.00-1470.00]
5890	60.8656	2	CID-MSn	579.33	ITMS + c NSI d Full ms2 579.33@cid35.00 [145.00-2000.00]
5891	60.8793	2	CID-MSn	795.39	ITMS + c NSI d Full ms2 795.39@cid35.00 [205.00-2000.00]
5892	60.893	2	CID-MSn	633.37	ITMS + c NSI d Full ms2 633.37@cid35.00 [160.00-1915.00]
5893	60.9066	2	CID-MSn	797.41	ITMS + c NSI d Full ms2 797.41@cid35.00 [205.00-2000.00]
5894	60.9203	2	CID-MSn	452.6	ITMS + c NSI d Full ms2 452.60@cid35.00 [110.00-1370.00]
5895	60.9329	2	CID-MSn	393.24	ITMS + c NSI d Full ms2 393.24@cid35.00 [95.00-1190.00]
5897	60.9511	2	CID-MSn	696.62	ITMS + c NSI d Full ms2 696.62@cid35.00 [180.00-2000.00]
5898	60.9605	2	CID-MSn	820.4	ITMS + c NSI d Full ms2 820.40@cid35.00 [215.00-2000.00]
5899	60.9713	2	CID-MSn	337.71	ITMS + c NSI d Full ms2 337.71@cid35.00 [80.00-1365.00]
5900	60.9839	2	CID-MSn	622.66	ITMS + c NSI d Full ms2 622.66@cid35.00 [160.00-1880.00]
5901	60.9974	2	CID-MSn	561.34	ITMS + c NSI d Full ms2 561.34@cid35.00 [140.00-1695.00]
5902	61.0106	2	CID-MSn	676.37	ITMS + c NSI d Full ms2 676.37@cid35.00 [175.00-1365.00]
5903	61.0231	2	CID-MSn	665.04	ITMS + c NSI d Full ms2 665.04@cid35.00 [170.00-2000.00]
5904	61.0369	2	CID-MSn	307.52	ITMS + c NSI d Full ms2 307.52@cid35.00 [70.00-935.00]
5905	61.0487	2	CID-MSn	785.91	ITMS + c NSI d Full ms2 785.91@cid35.00 [205.00-1585.00]
5906	61.0615	2	CID-MSn	605.8	ITMS + c NSI d Full ms2 605.80@cid35.00 [155.00-2000.00]
5908	61.0815	2	CID-MSn	427.6	ITMS + c NSI d Full ms2 427.60@cid35.00 [105.00-1295.00]
5909	61.0877	2	CID-MSn	546.29	ITMS + c NSI d Full ms2 546.29@cid35.00 [140.00-1105.00]
5910	61.0986	2	CID-MSn	449.94	ITMS + c NSI d Full ms2 449.94@cid35.00 [110.00-1360.00]
5911	61.1093	2	CID-MSn	680.37	ITMS + c NSI d Full ms2 680.37@cid35.00 [175.00-2000.00]
5912	61.1199	2	CID-MSn	376.21	ITMS + c NSI d Full ms2 376.21@cid35.00 [90.00-1140.00]
5913	61.132	2	CID-MSn	457.6	ITMS + c NSI d Full ms2 457.60@cid35.00 [115.00-1385.00]
5914	61.1447	2	CID-MSn	535.62	ITMS + c NSI d Full ms2 535.62@cid35.00 [135.00-1620.00]
5915	61.1578	2	CID-MSn	378.59	ITMS + c NSI d Full ms2 378.59@cid35.00 [90.00-1150.00]
5916	61.1699	2	CID-MSn	541.63	ITMS + c NSI d Full ms2 541.63@cid35.00 [135.00-1635.00]
5917	61.183	2	CID-MSn	673.4	ITMS + c NSI d Full ms2 673.40@cid35.00 [175.00-1360.00]
5919	61.2016	2	CID-MSn	836.93	ITMS + c NSI d Full ms2 836.93@cid35.00 [220.00-1685.00]
5920	61.2136	2	CID-MSn	369.73	ITMS + c NSI d Full ms2 369.73@cid35.00 [90.00-750.00]
5921	61.225	2	CID-MSn	593.8	ITMS + c NSI d Full ms2 593.80@cid35.00 [150.00-1200.00]
5922	61.2371	2	CID-MSn	610.86	ITMS + c NSI d Full ms2 610.86@cid35.00 [155.00-1235.00]
5923	61.2493	2	CID-MSn	642.34	ITMS + c NSI d Full ms2 642.34@cid35.00 [165.00-1940.00]
5924	61.2629	2	CID-MSn	660.69	ITMS + c NSI d Full ms2 660.69@cid35.00 [170.00-1995.00]
5925	61.2767	2	CID-MSn	500.26	ITMS + c NSI d Full ms2 500.26@cid35.00 [125.00-1515.00]
5926	61.2895	2	CID-MSn	618.31	ITMS + c NSI d Full ms2 618.31@cid35.00 [160.00-2000.00]
5927	61.3033	2	CID-MSn	524.04	ITMS + c NSI d Full ms2 524.04@cid35.00 [130.00-2000.00]
5928	61.317	2	CID-MSn	627.65	ITMS + c NSI d Full ms2 627.65@cid35.00 [160.00-1895.00]
5930	61.3368	2	CID-MSn	320.95	ITMS + c NSI d Full ms2 320.95@cid35.00 [75.00-1295.00]
5931	61.3448	2	CID-MSn	633.36	ITMS + c NSI d Full ms2 633.36@cid35.00 [160.00-1915.00]
5932	61.3534	2	CID-MSn	695.39	ITMS + c NSI d Full ms2 695.39@cid35.00 [180.00-2000.00]
5933	61.3629	2	CID-MSn	384.55	ITMS + c NSI d Full ms2 384.55@cid35.00 [95.00-1165.00]
5934	61.3751	2	CID-MSn	640.9	ITMS + c NSI d Full ms2 640.90@cid35.00 [165.00-1295.00]
5935	61.3874	2	CID-MSn	399.25	ITMS + c NSI d Full ms2 399.25@cid35.00 [95.00-1210.00]
5936	61.3997	2	CID-MSn	557.95	ITMS + c NSI d Full ms2 557.95@cid35.00 [140.00-1685.00]
5937	61.4128	2	CID-MSn	907.15	ITMS + c NSI d Full ms2 907.15@cid35.00 [235.00-2000.00]
5938	61.4265	2	CID-MSn	452.6	ITMS + c NSI d Full ms2 452.60@cid35.00 [110.00-1370.00]
5939	61.439	2	CID-MSn	928.49	ITMS + c NSI d Full ms2 928.49@cid35.00 [245.00-2000.00]
5941	61.4587	2	CID-MSn	622.66	ITMS + c NSI d Full ms2 622.66@cid35.00 [160.00-1880.00]
5942	61.4669	2	CID-MSn	820.4	ITMS + c NSI d Full ms2 820.40@cid35.00 [215.00-2000.00]
5943	61.4782	2	CID-MSn	697.12	ITMS + c NSI d Full ms2 697.12@cid35.00 [180.00-2000.00]
5944	61.4874	2	CID-MSn	338.55	ITMS + c NSI d Full ms2 338.55@cid35.00 [80.00-1030.00]
5945	61.4993	2	CID-MSn	795.38	ITMS + c NSI d Full ms2 795.38@cid35.00 [205.00-2000.00]
5946	61.513	2	CID-MSn	331.2	ITMS + c NSI d Full ms2 331.20@cid35.00 [80.00-1005.00]
5947	61.5249	2	CID-MSn	719.38	ITMS + c NSI d Full ms2 719.38@cid35.00 [185.00-2000.00]
5948	61.5388	2	CID-MSn	481.02	ITMS + c NSI d Full ms2 481.02@cid35.00 [120.00-1935.00]
5949	61.5525	2	CID-MSn	510.96	ITMS + c NSI d Full ms2 510.96@cid35.00 [130.00-1545.00]
5950	61.5654	2	CID-MSn	596.99	ITMS + c NSI d Full ms2 596.99@cid35.00 [150.00-1805.00]
5952	61.585	2	CID-MSn	523.29	ITMS + c NSI d Full ms2 523.29@cid35.00 [130.00-2000.00]
5953	61.5978	2	CID-MSn	603.32	ITMS + c NSI d Full ms2 603.32@cid35.00 [155.00-1220.00]
5954	61.6101	2	CID-MSn	649.68	ITMS + c NSI d Full ms2 649.68@cid35.00 [165.00-1960.00]
5955	61.6237	2	CID-MSn	561.68	ITMS + c NSI d Full ms2 561.68@cid35.00 [140.00-1700.00]
5956	61.6368	2	CID-MSn	693.71	ITMS + c NSI d Full ms2 693.71@cid35.00 [180.00-2000.00]
5957	61.6506	2	CID-MSn	596.32	ITMS + c NSI d Full ms2 596.32@cid35.00 [150.00-1800.00]
5958	61.664	2	CID-MSn	767.08	ITMS + c NSI d Full ms2 767.08@cid35.00 [200.00-2000.00]
5959	61.6776	2	CID-MSn	484.64	ITMS + c NSI d Full ms2 484.64@cid35.00 [120.00-1465.00]
5960	61.6904	2	CID-MSn	783.42	ITMS + c NSI d Full ms2 783.42@cid35.00 [205.00-2000.00]
5961	61.704	2	CID-MSn	906.49	ITMS + c NSI d Full ms2 906.49@cid35.00 [235.00-2000.00]
5963	61.7241	2	CID-MSn	427.6	ITMS + c NSI d Full ms2 427.60@cid35.00 [105.00-1295.00]
5964	61.7302	2	CID-MSn	369.73	ITMS + c NSI d Full ms2 369.73@cid35.00 [90.00-750.00]
5965	61.7416	2	CID-MSn	449.94	ITMS + c NSI d Full ms2 449.94@cid35.00 [110.00-1360.00]
5966	61.7541	2	CID-MSn	680.62	ITMS + c NSI d Full ms2 680.62@cid35.00 [175.00-2000.00]
5967	61.7658	2	CID-MSn	884.5	ITMS + c NSI d Full ms2 884.50@cid35.00 [230.00-1780.00]
5968	61.779	2	CID-MSn	376.21	ITMS + c NSI d Full ms2 376.21@cid35.00 [90.00-1140.00]
5969	61.7912	2	CID-MSn	500.6	ITMS + c NSI d Full ms2 500.60@cid35.00 [125.00-1515.00]
5970	61.8041	2	CID-MSn	378.59	ITMS + c NSI d Full ms2 378.59@cid35.00 [90.00-1150.00]
5971	61.8163	2	CID-MSn	542.81	ITMS + c NSI d Full ms2 542.81@cid35.00 [135.00-1100.00]
5972	61.8283	2	CID-MSn	457.6	ITMS + c NSI d Full ms2 457.60@cid35.00 [115.00-1385.00]
5974	61.847	2	CID-MSn	633.03	ITMS + c NSI d Full ms2 633.03@cid35.00 [160.00-1910.00]
5975	61.8551	2	CID-MSn	320.95	ITMS + c NSI d Full ms2 320.95@cid35.00 [75.00-1295.00]
5976	61.8633	2	CID-MSn	384.55	ITMS + c NSI d Full ms2 384.55@cid35.00 [95.00-1165.00]
5977	61.8754	2	CID-MSn	716.75	ITMS + c NSI d Full ms2 716.75@cid35.00 [185.00-2000.00]
5978	61.8883	2	CID-MSn	696.37	ITMS + c NSI d Full ms2 696.37@cid35.00 [180.00-2000.00]
5979	61.8996	2	CID-MSn	640.9	ITMS + c NSI d Full ms2 640.90@cid35.00 [165.00-1295.00]
5980	61.912	2	CID-MSn	307.52	ITMS + c NSI d Full ms2 307.52@cid35.00 [70.00-935.00]
5981	61.9238	2	CID-MSn	477.3	ITMS + c NSI d Full ms2 477.30@cid35.00 [120.00-1445.00]
5982	61.9365	2	CID-MSn	704.37	ITMS + c NSI d Full ms2 704.37@cid35.00 [180.00-2000.00]
5983	61.9502	2	CID-MSn	555.3	ITMS + c NSI d Full ms2 555.30@cid35.00 [140.00-1680.00]
5985	61.9696	2	CID-MSn	820.4	ITMS + c NSI d Full ms2 820.40@cid35.00 [215.00-2000.00]
5986	61.9804	2	CID-MSn	675.07	ITMS + c NSI d Full ms2 675.07@cid35.00 [175.00-2000.00]
5987	61.9941	2	CID-MSn	622.32	ITMS + c NSI d Full ms2 622.32@cid35.00 [160.00-1880.00]
5988	62.0076	2	CID-MSn	664.35	ITMS + c NSI d Full ms2 664.35@cid35.00 [170.00-2000.00]
5989	62.0213	2	CID-MSn	785.42	ITMS + c NSI d Full ms2 785.42@cid35.00 [205.00-2000.00]
5990	62.035	2	CID-MSn	813.44	ITMS + c NSI d Full ms2 813.44@cid35.00 [210.00-1640.00]
5991	62.0479	2	CID-MSn	535.62	ITMS + c NSI d Full ms2 535.62@cid35.00 [135.00-1620.00]
5992	62.061	2	CID-MSn	452.93	ITMS + c NSI d Full ms2 452.93@cid35.00 [110.00-1370.00]
5993	62.0736	2	CID-MSn	928.82	ITMS + c NSI d Full ms2 928.82@cid35.00 [245.00-2000.00]
5994	62.0872	2	CID-MSn	585.31	ITMS + c NSI d Full ms2 585.31@cid35.00 [150.00-1770.00]
5996	62.1067	2	CID-MSn	523.29	ITMS + c NSI d Full ms2 523.29@cid35.00 [130.00-2000.00]
5997	62.1169	2	CID-MSn	642.85	ITMS + c NSI d Full ms2 642.85@cid35.00 [165.00-2000.00]
5998	62.1307	2	CID-MSn	338.55	ITMS + c NSI d Full ms2 338.55@cid35.00 [80.00-1030.00]
5999	62.1426	2	CID-MSn	909.81	ITMS + c NSI d Full ms2 909.81@cid35.00 [240.00-2000.00]
6000	62.1563	2	CID-MSn	561.34	ITMS + c NSI d Full ms2 561.34@cid35.00 [140.00-1695.00]
6001	62.1694	2	CID-MSn	906.82	ITMS + c NSI d Full ms2 906.82@cid35.00 [235.00-2000.00]
6002	62.183	2	CID-MSn	725.88	ITMS + c NSI d Full ms2 725.88@cid35.00 [185.00-2000.00]
6003	62.1968	2	CID-MSn	484.64	ITMS + c NSI d Full ms2 484.64@cid35.00 [120.00-1465.00]
6004	62.2095	2	CID-MSn	596.99	ITMS + c NSI d Full ms2 596.99@cid35.00 [150.00-1805.00]
6005	62.2228	2	CID-MSn	719.71	ITMS + c NSI d Full ms2 719.71@cid35.00 [185.00-2000.00]
6007	62.2428	2	CID-MSn	427.6	ITMS + c NSI d Full ms2 427.60@cid35.00 [105.00-1295.00]
6008	62.2491	2	CID-MSn	369.73	ITMS + c NSI d Full ms2 369.73@cid35.00 [90.00-750.00]
6009	62.2605	2	CID-MSn	680.37	ITMS + c NSI d Full ms2 680.37@cid35.00 [175.00-2000.00]
6010	62.2742	2	CID-MSn	376.21	ITMS + c NSI d Full ms2 376.21@cid35.00 [90.00-1140.00]
6011	62.2863	2	CID-MSn	378.59	ITMS + c NSI d Full ms2 378.59@cid35.00 [90.00-1150.00]
6012	62.2985	2	CID-MSn	449.94	ITMS + c NSI d Full ms2 449.94@cid35.00 [110.00-1360.00]
6013	62.3111	2	CID-MSn	779.78	ITMS + c NSI d Full ms2 779.78@cid35.00 [200.00-2000.00]
6014	62.3248	2	CID-MSn	596.32	ITMS + c NSI d Full ms2 596.32@cid35.00 [150.00-1800.00]
6015	62.338	2	CID-MSn	911.48	ITMS + c NSI d Full ms2 911.48@cid35.00 [240.00-2000.00]
6016	62.3516	2	CID-MSn	830.94	ITMS + c NSI d Full ms2 830.94@cid35.00 [215.00-1675.00]
6018	62.371	2	CID-MSn	633.36	ITMS + c NSI d Full ms2 633.36@cid35.00 [160.00-1915.00]
6019	62.379	2	CID-MSn	320.95	ITMS + c NSI d Full ms2 320.95@cid35.00 [75.00-1295.00]
